date,amount,recovered,avg,sum,coronaEvents,recovered_cum,recoveredAvg
2023-08-22T00:00:00.000Z,128,118,106.0,4833638,,4818307,90.0
2023-08-23T00:00:00.000Z,148,87,109.0,4833786,,4818394,95.0
2023-08-24T00:00:00.000Z,176,68,115.0,4833962,,4818462,98.0
2023-08-25T00:00:00.000Z,104,112,125.0,4834066,,4818574,98.0
2023-08-26T00:00:00.000Z,70,138,126.0,4834136,,4818712,102.0
2023-08-27T00:00:00.000Z,153,133,123.0,4834289,,4818845,102.0
2023-08-28T00:00:00.000Z,139,142,129.0,4834428,,4818987,106.0
2023-08-29T00:00:00.000Z,162,136,131.0,4834590,,4819123,114.0
2023-08-30T00:00:00.000Z,181,128,136.0,4834771,,4819251,116.0
2023-08-31T00:00:00.000Z,172,67,140.0,4834943,,4819318,122.0
2023-09-01T00:00:00.000Z,112,141,140.0,4835055,,4819459,122.0
2023-09-02T00:00:00.000Z,66,130,141.0,4835121,,4819589,126.0
2023-09-03T00:00:00.000Z,129,167,140.0,4835250,,4819756,125.0
2023-09-04T00:00:00.000Z,170,166,137.0,4835420,,4819922,130.0
2023-09-05T00:00:00.000Z,194,159,141.0,4835614,,4820081,133.0
2023-09-06T00:00:00.000Z,157,130,146.0,4835771,,4820211,136.0
2023-09-07T00:00:00.000Z,173,71,142.0,4835944,,4820282,137.0
2023-09-08T00:00:00.000Z,140,120,143.0,4836084,,4820402,137.0
2023-09-09T00:00:00.000Z,84,166,147.0,4836168,,4820568,134.0
2023-09-10T00:00:00.000Z,205,169,149.0,4836373,,4820737,139.0
2023-09-11T00:00:00.000Z,212,345,160.0,4836585,,4821082,140.0
2023-09-12T00:00:00.000Z,200,144,166.0,4836785,,4821226,165.0
2023-09-13T00:00:00.000Z,219,145,167.0,4837004,,4821371,163.0
2023-09-14T00:00:00.000Z,204,93,176.0,4837208,,4821464,165.0
2023-09-15T00:00:00.000Z,137,177,180.0,4837345,,4821641,168.0
2023-09-16T00:00:00.000Z,85,239,180.0,4837430,,4821880,177.0
2023-09-17T00:00:00.000Z,141,188,180.0,4837571,,4822068,187.0
2023-09-18T00:00:00.000Z,201,229,171.0,4837772,,4822297,190.0
2023-09-19T00:00:00.000Z,271,205,169.0,4838043,,4822502,173.0
2023-09-20T00:00:00.000Z,276,150,179.0,4838319,,4822652,182.0
2023-09-21T00:00:00.000Z,292,79,187.0,4838611,,4822731,183.0
2023-09-22T00:00:00.000Z,162,108,200.0,4838773,,4822839,181.0
2023-09-23T00:00:00.000Z,107,223,204.0,4838880,,4823062,171.0
2023-09-24T00:00:00.000Z,147,287,207.0,4839027,,4823349,168.0
2023-09-25T00:00:00.000Z,68,248,208.0,4839095,,4823597,183.0
2023-09-26T00:00:00.000Z,181,284,189.0,4839276,,4823881,185.0
2023-09-27T00:00:00.000Z,200,187,176.0,4839476,,4824068,197.0
2023-09-28T00:00:00.000Z,245,118,165.0,4839721,,4824186,202.0
2023-09-29T00:00:00.000Z,98,136,158.0,4839819,,4824322,207.0
2023-09-30T00:00:00.000Z,67,74,149.0,4839886,,4824396,211.0
2023-10-01T00:00:00.000Z,3,160,143.0,4839889,,4824556,190.0
